N,P,K,temperature,humidity,ph,rainfall,label
36.8961959426981,36.19843831552332,31.909066042905707,27.179477988980796,75.37065609493884,6.565917787582503,147.4942510198868,pigeonpeas
27.016123259198267,58.60885941237599,28.96928665258372,23.64196642740407,62.213071502135264,6.933553675086451,107.72882435255806,chickpea
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,orange
65.0,62.0,51.0,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,cotton
24.65562813915706,44.70660219639903,37.420978339746334,27.718332260238657,74.60161565535395,6.072692359997021,145.36201676584625,pigeonpeas
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,apple
62.26443921769847,56.54201618947028,45.09700687454448,22.438777702174338,70.9199886673949,7.060391020337287,81.47164312233946,apple
84.0,55.0,38.0,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100.0,58.0,41.0,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
24.13341254347361,40.88635591904117,26.21487993794845,33.839655911969594,72.39498554264698,6.573972767446413,88.6354263044797,pigeonpeas
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
94.729905168148,59.397992107536076,41.60748707979416,26.945603102449642,77.41457472681024,7.091205851556503,146.37964393892486,coffee
92.0,81.0,52.0,28.0106804,76.52808057,5.891413895,103.7040783,banana
75.71330292282502,47.39783867796082,57.555097747728524,29.726553874618727,71.66114969029658,7.21781706031812,91.51341147989723,watermelon
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,rice
94.51668573389247,50.81264533349188,46.40741462474911,28.72604162303878,89.73515649111093,6.031723161553357,146.49752229997324,coffee
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
84.26999796791975,50.09147299820218,47.63808461536874,27.081814832965115,87.2468011004242,7.226347810600414,131.765951118935,coffee
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,maize
6.0,13.0,9.0,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,maize
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,maize
27.807301056183537,31.09418975493701,21.70105171341333,15.38871755039197,66.21621480007823,7.466910965149232,87.12410264669546,lentil
70.59622121726771,59.561860688533315,59.1228666627304,29.271837003394815,87.03128251787015,6.287876211349567,167.47636431000933,coconut
28.0,23.0,28.0,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
105.0,18.0,35.0,23.52648086,68.44030686,6.743417121,171.8839938,coffee
64.85163077960841,59.89891588298231,52.60418343915137,28.964444177275524,69.39031502342257,7.284821828558119,147.3395238117243,watermelon
37.0,18.0,12.0,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
63.0,58.0,22.0,18.25405352,55.28220433,6.204747652999999,63.72358154,maize
39.0,52.0,53.0,32.51247398,94.65904123,6.704204398,51.07048113,papaya
28.0,123.0,198.0,23.46260321,91.45665004,5.682751473,111.7763395,apple
45.85852589893352,47.89043602641965,31.688580120787254,28.544292679756893,65.29648427745616,7.349531978618138,125.72629264877354,kidneybeans
88.51656948206981,56.01362237571938,58.482163706140426,32.12570954633429,78.85313442262499,6.929351492513168,159.51498407563204,papaya
64.27303653149953,40.50234187354952,46.497303960567315,30.282690757982227,79.66620699819093,7.081542569223755,169.68973051207047,jute
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,cotton
27.951357663649333,47.01908503971907,33.78343317292387,27.866240773950526,74.58788741661766,6.128437634112641,82.59323887929833,pigeonpeas
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,mungbean
40.0,65.0,49.0,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
30.644107480117846,42.135530114502096,23.364245166682515,26.679185300873392,78.67659200021707,6.257809558936482,134.3919742157881,pigeonpeas
91.92944189344117,59.51543042005679,58.00930205167914,23.036686109976287,79.21112558449222,5.649852605544625,152.96489854461754,rice
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
76.0,54.0,45.0,24.29496635,77.62976013,6.176618831,184.9800516,jute
27.07618742725535,46.61037299137446,20.91590609373151,31.10486768060813,54.693463381271556,6.5097520040936425,83.42953043995522,mothbeans
10.0,70.0,19.0,24.84918386,68.98088448,7.272427638,41.61080544,lentil
87.0,44.0,43.0,23.87484465,86.79261344,6.718725189,177.5147313,jute
112.52405149336886,51.21343193061154,53.50900594923731,31.11527713826156,77.47006898023452,7.354803397251698,95.23578517294983,cotton
32.63932832112216,49.26451279470436,25.885097298951422,34.10569596567245,77.03417585586067,7.002348969339176,107.63669714297987,blackgram
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
45.50648163141179,49.16488171075678,34.21799508687789,24.49920021866656,61.74571744410677,7.103743177238789,130.35360378167996,kidneybeans
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
31.99514975262626,40.35042094113428,38.19941026748241,26.420212480295202,61.67898188820191,6.791547204088078,109.57344161920128,chickpea
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil
109.54676746427128,42.76449930374936,76.13719190750828,28.230767223588703,76.30557973795439,5.704986276221386,101.72377275178725,banana
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908,82.83061083,papaya
129.22827511849292,62.72024048459431,52.299402705634684,21.058683736920475,73.04785685709034,6.8760727766304175,107.69922066254243,maize
31.591638026254792,38.76459265872359,20.235601009282128,25.410824122573153,72.53982899089213,7.134321820580305,89.10774256711944,mungbean
98.3591307301243,42.53432939857843,53.56959617019392,30.543682622825393,67.9565634171531,7.140645539394286,128.8354192471716,muskmelon
33.0,121.0,203.0,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
14.0,23.0,25.0,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut
62.67197907802419,50.736999763754376,49.06390611753039,15.854638515251759,75.40103085639674,6.523153304648408,117.092927096043,apple
107.0,5.0,52.0,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice
58.0,71.0,15.0,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram
94.0,89.0,48.0,28.55980972,84.51602322,5.653437902,111.0843029,banana
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,coconut
116.62858178620468,45.53365802122221,46.591548100146724,22.730119178822118,75.02026058300325,7.341891070645562,123.64080878134752,rice
105.4363731420408,50.59455940209449,49.68417216731729,31.475416166666967,74.16952403862678,5.819869378580018,113.5925220144465,rice
3.0,49.0,18.0,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
88.1019811595442,53.331139502967275,46.14094993038022,25.66570788362992,86.68181933121687,6.2168925445793874,121.26312042484983,rice
71.3439520682513,54.61755429308263,51.55477336244052,30.587642581835,76.93628810032803,6.394018608811985,185.82957783172816,jute
88.76211380832721,41.215359164881505,47.39783269730737,20.308965248875474,73.78223161877268,6.954990933146851,195.70407170248535,coffee
87.55427894478906,57.354886133436295,56.43147307469351,28.107616835351582,73.46598233383959,7.330990713153815,90.38506731831674,orange
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut
17.0,136.0,195.0,41.20733624,81.61051026,6.389783283,65.90227462,grapes
119.0,44.0,15.0,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
72.697709864124,42.46222665319294,45.16812084450357,16.04325824218833,74.26403574027097,7.452568145710938,145.69033715864404,apple
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea
53.0,67.0,17.0,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,coconut
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
37.35669612425842,41.156802760612685,27.461259348783734,34.08354017480765,76.53053207945918,6.272938093720796,124.1891385841316,blackgram
81.77365179085201,56.62878139161792,44.47880618267146,22.87034145929944,82.91768170927816,7.298813046264904,135.91419006309195,coffee
34.0,73.0,15.0,20.97195263,63.83179889,7.630424082999999,53.10207889,lentil
31.0,75.0,18.0,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute
84.82566355406328,48.10478787722394,58.290363324862895,29.218484523715524,61.53975384565424,6.969713760502811,121.36510174211,muskmelon
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,papaya
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,maize
74.45528930151445,45.938267638962614,47.71013900254257,29.49005940909302,73.08180362040932,6.012790267117796,140.2564336914206,jute
107.0,72.0,45.0,28.14938935,81.54448882,5.790768046,91.40508414,banana
35.0,38.0,19.0,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
83.64604552298071,42.39839563169031,54.868154631226844,25.714116640025807,86.63522504196793,6.502510723196045,166.0414167883552,rice
98.74230074133735,42.047948403846924,48.75181951202007,28.224047226427647,87.95239062720047,6.543431195602388,133.85039988631004,rice
1.0,76.0,19.0,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
95.0,88.0,52.0,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
9.0,8.0,15.0,14.34320488,94.35734702,7.994465371,110.22231229999998,orange
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
87.22327950153112,50.41463048659055,47.193035772124276,25.20677767820607,62.340679406206284,7.186234651574923,103.64498460840542,orange
65.53857842772221,57.251820339579496,56.17303229650838,25.40379946022262,76.66955958263796,6.3631138302613,105.86184633352903,mango
84.58477716503734,50.36942361676485,49.13848039940997,21.66938443508707,71.04852438891632,7.017959386274353,145.29512552299565,coffee
29.0,63.0,17.0,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
114.908291046512,45.51740020351011,69.24785550585214,26.687781146711135,87.38171981601717,6.8528145757820935,159.3705188983541,banana
27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,91.22881052,mango
26.0,35.0,31.0,33.44619894,53.05980465,5.339556562,98.05089394,mango
82.86650909194746,42.40690115268188,44.073397992753186,28.870259295837574,87.54843491849954,7.112811131310045,136.37403144015278,coconut
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459,104.4224145,orange
36.13210866876836,43.00726919359384,35.952226093115584,25.121680561313443,56.64309986897514,6.716450094926876,99.19654926529178,mothbeans
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
67.0,43.0,39.0,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice
29.53012068021983,49.732271199399015,20.8792872950287,23.672103511889734,58.92114737094957,6.56289747064392,96.89132650180673,lentil
28.39624826975281,41.552075909466964,21.129327514390525,33.007771386327335,50.40839178859124,7.119642623023018,85.98594750018921,mothbeans
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut
20.0,28.0,26.0,26.37978453,91.49882979,5.547594847,167.0470997,coconut
129.0,60.0,22.0,24.58453146,79.12404171,5.947448589,71.94608134,cotton
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
90.2137380481998,52.70352004139551,45.63442942513858,21.47882255601659,68.71131551505879,7.432547971921643,139.4577044128843,apple
6.0,124.0,200.0,22.98208095,93.84505029,5.971332179,109.5852253,apple
90.28599913197277,40.33481739827847,47.15085761300792,23.723716878020202,76.04299842975239,6.958173682953103,163.95426653532456,coffee
73.14079981529602,55.00000751294747,46.88836627029254,19.899549010999984,74.01602602829949,7.165614496681219,133.56403660566622,apple
84.75290929912433,44.78245224307749,49.91696625981038,23.015992704459983,72.08334808015611,7.295736721530194,83.51416887784099,orange
8.0,23.0,38.0,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
62.89685525501653,40.866704571796596,49.503620522754,31.34657924359317,82.95679121957804,7.3876742926391685,141.50100813771311,papaya
14.0,76.0,20.0,29.05941162,62.10652364,7.042474679,36.5011366,lentil
82.0,75.0,55.0,27.34585147,78.48738349999998,6.281069505,92.15524332,banana
84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,maize
22.091652016954374,30.886447089705435,33.38216196577858,25.178384317750425,60.908135069380506,6.815984346621162,105.56263684286087,blackgram
28.0,79.0,16.0,24.70626432,60.26854183,6.0521848810000005,53.12442925,lentil
87.87833188196976,51.011324002439935,43.539087130896164,20.721453351684683,81.5536112859027,6.795224972355368,174.61800516379816,coffee
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,cotton
13.0,126.0,204.0,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
100.43450292693811,54.952449118478334,82.49597759899092,34.04443821842707,73.33088204097216,5.69439801890946,191.45750221936768,banana
38.0,14.0,30.0,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
96.41755317900402,49.85927461482598,41.738745714616435,26.979137915960404,62.31358643680983,6.599073260860415,83.08553035903513,mango
22.104550745707144,41.461904424991324,35.665142824266326,24.34216929258335,58.30040266846057,6.707386141485247,86.35450696824847,chickpea
18.0,30.0,29.0,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
32.0,137.0,204.0,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton
89.12989255318122,45.639277578334976,42.88180021756434,29.965675065906908,77.8634814961288,6.775731619963112,136.09231590383095,muskmelon
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
39.604087065170276,30.67447329664531,33.7545830195392,30.990230793069834,52.203570099968175,6.519177853351497,93.42450271308059,mothbeans
77.0,36.0,37.0,26.88444878,81.46033732,6.136131869,194.5766559,rice
85.50606409160545,59.26690817119526,54.04595114746256,25.11264412901005,87.05551200389046,7.05213145162354,125.56353885060433,jute
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana
21.0,21.0,38.0,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
36.148668790691104,56.76641841378694,38.40365046405097,28.058886058091275,70.14794353389605,6.055586477437752,116.3506187651636,kidneybeans
34.33264220106948,32.63696569914631,37.658647952311696,27.743182226722247,76.5787683774123,7.224118164473878,111.88502959632714,pigeonpeas
61.29548156674721,46.69415119882121,55.89393198751746,24.187485628640154,79.99877742757602,6.328715702501695,123.39539123935569,apple
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
5.0,21.0,38.0,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163,176.5268267,jute
91.46039991737638,57.40970635878285,57.867239046448525,22.699759720143625,71.09824412745171,6.03712319178902,185.99153226861637,rice
36.0,66.0,15.0,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
61.63630580801996,51.698336065009606,53.62692700769731,29.452840376486126,74.88225746258355,6.624708063006435,95.22294212465023,muskmelon
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
76.32237239321447,46.16536417131926,55.04392048142136,21.498727823187036,63.11656721337185,6.4308365220752,137.16036441514302,grapes
32.0,138.0,197.0,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes
26.0,65.0,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton
27.62817868984417,32.64101521129672,24.546025176389442,28.66260658178612,62.74199732795282,6.714593247100128,143.30174527176254,pigeonpeas
79.88014139171248,50.36618831134908,46.922893967966736,28.199236624926765,86.58903448354228,6.446954501484933,179.13194392242815,coffee
66.28284151890036,52.451844508521575,58.01790472812532,18.14371296073148,63.17007450171315,6.220815638728215,91.99579254295533,apple
28.0,67.0,21.0,21.79792649,63.73086065,6.250994222999999,46.62370222,lentil
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
28.446327091696798,47.19333023212497,27.6903984803825,19.128649706727625,52.54958502406694,7.36946471803824,103.48402541833542,lentil
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
98.09325750348634,56.17413621716108,57.82599266955802,24.095063042006707,76.07756744863966,6.791043569926675,199.66013485316464,rice
39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,grapes
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
16.0,15.0,42.0,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
98.47070663069364,57.91921185813528,51.75832476370879,32.75372708578388,64.26608831095633,6.12733736071978,127.64269667536695,watermelon
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
40.0,18.0,43.0,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate
68.0,69.0,52.0,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
31.0,136.0,197.0,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton
2.0,56.0,23.0,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
40.0,30.0,35.0,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate
38.0,51.0,52.0,32.66160599,90.78931681,6.927803911,78.85085502,papaya
94.21699297521852,41.14935057380287,47.58518030688997,28.823197830843192,75.55152709010478,7.415365049253861,104.91530577428732,muskmelon
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
90.70160003644054,51.793108024401114,55.50338031621614,32.655391586067786,81.82409649217132,6.427799634208257,133.6087038543568,jute
102.0,46.0,19.0,22.77076388,82.5993307,6.631005298,81.49543437,cotton
72.41376702520529,41.46371509032814,50.8132531543783,20.655883336610053,85.06252210431785,6.629662082769916,197.9128244757871,coffee
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
108.0,89.0,53.0,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
10.0,79.0,20.0,24.98287462,66.895409,6.379881442,38.21370568,lentil
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,74.876786,papaya
89.0,52.0,42.0,23.09433785,81.45139295,6.14132902,196.6587013,jute
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton
35.36716222602665,47.36120306153558,39.68621339415318,27.84899456153058,66.78783615194914,6.469912609643592,78.14591730080073,mothbeans
88.12663096564751,47.680269587816646,54.78423432976457,29.932610357992974,88.102845422739,7.11659356637265,119.98640105475249,coconut
26.774332170529753,34.87685993293002,35.96063754715775,15.275406495585301,56.939127179832425,6.980565883698939,105.8068673826015,lentil
99.0,57.0,38.0,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
99.8376341190426,59.86491781151256,46.43903265346513,31.827720418532834,67.48994176213883,6.569898515020916,129.16748695497307,muskmelon
94.12960227005112,57.14151953782611,85.64460126168873,29.145359617227694,82.48691804439302,7.220750224936665,190.594580322536,banana
39.0,139.0,201.0,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
25.0,143.0,200.0,23.80436344,92.80441624,6.024248787,100.6192543,apple
9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
35.0,125.0,204.0,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes
70.0,68.0,55.0,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
60.50973705954276,44.7395244324684,40.65589161958067,22.995955895484045,71.82357666317527,6.7617606245303055,141.27216070967646,coffee
37.48324294726703,44.37897957746321,25.68150500425726,30.659349157081593,63.11753599105719,7.459328631752911,131.3684294396563,mungbean
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,124.2261737,coffee
31.576617481828706,44.37322975310141,45.82743831730157,28.667959451437582,76.66979819580067,6.054686010698691,105.07334830146685,kidneybeans
34.0,65.0,48.0,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
31.91970319682177,34.99575079778912,23.02340323315477,34.4682383154395,63.961402617256454,6.09919445232319,95.30506449593334,mothbeans
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
36.0,57.0,16.0,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans
95.0,75.0,45.0,28.98333432,82.95958244,5.829898502000001,109.022564,banana
33.69532313608154,39.53163014108924,24.062743807230092,30.898222073956358,50.37041873023147,6.261825356652544,83.85744314578506,mothbeans
70.8556224932049,41.22503639166034,42.536243032964926,28.640481886452278,66.18316161967749,6.632101805058342,91.78436134563768,mango
35.0,66.0,47.0,31.7018373,91.66232213,6.953439161,48.83810592,papaya
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,maize
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,rice
85.72117936304507,42.54659246107238,40.576552161138295,30.5394880377255,69.04979447825392,6.52370768378076,130.69162209667638,muskmelon
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,orange
90.27930685490914,49.75816323571898,57.10002311435761,28.168997339645777,61.40019057816169,7.132800921428402,128.66948350548478,muskmelon
108.15026807975075,46.20616368658911,51.430965103343944,31.862992993189543,77.02543847867727,7.423442506944997,139.3013767509823,rice
84.47578012207782,49.07793028786587,53.27900854535752,30.375362729183543,75.89381672896529,6.1757995995698804,147.81332243854266,rice
49.0,55.0,53.0,38.4418717,93.63739039,6.544029776,77.71566883,papaya
89.0,22.0,52.0,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
110.56911775158045,53.97200776148091,62.47892680489268,21.00501851928383,63.27443392123039,6.40681941859639,125.46785413339506,maize
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,coconut
91.45168469352359,44.52992717936815,54.85589600492305,33.03257168412858,65.32563709274687,6.896615307338615,91.66100412903451,cotton
75.11253836259544,52.06036044960085,56.17613589416751,27.999188909595,75.86432225477574,7.223862517087886,82.32159929989818,muskmelon
82.0,24.0,26.0,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
23.0,58.0,19.0,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans
35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
90.0,44.0,38.0,23.83509503,83.88387074,7.473134377,241.20135130000003,rice
28.549675914475404,40.079406644012444,23.842436583004478,25.149228370517935,53.32899802163331,7.49039698383581,115.13115432015603,chickpea
94.89800512721314,43.89737647173129,58.027178611828376,30.26473317875243,67.79084456014124,6.601732714368821,91.377298853991,mango
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango
1.0,8.0,26.0,27.5136304,94.18955816,5.562911913,156.6732553,coconut
6.0,128.0,200.0,25.96308415,82.57813624,5.838748311,70.31782647,grapes
75.0,36.0,44.0,23.28081,74.27607475,6.613341342999999,153.7447398,jute
42.0,59.0,55.0,40.10207731,94.35110201,6.979102243,149.1199989,papaya
126.0,50.0,19.0,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,116.7431319,apple
34.0,6.0,27.0,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
77.94900736292985,57.639859240914504,41.806595174312775,26.44234993188633,74.140196634576,7.363379618646255,109.87087087889961,mango
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
63.0,41.0,45.0,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute
20.753786752452992,39.52500013052857,37.85104232107821,29.13080750607312,69.69497251264721,6.081262407993724,88.9218392290275,blackgram
76.24683853660343,44.51783604447237,42.83511914196638,27.760875415199166,75.91713320754428,7.307578190700646,123.12739615982841,pomegranate
36.88789203956167,55.5927359413241,45.598430802211325,23.08826154997016,75.20270700849899,7.279265991686751,95.83744338302543,kidneybeans
35.0,18.0,26.0,31.99490489,50.84881347,5.279388967,97.38741498,mango
81.0,34.0,30.0,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
16.0,6.0,29.0,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut
62.59868032199265,44.81399680178342,56.098520424233676,27.96395431894174,89.18106056496862,6.479229877987734,159.91464234349996,coconut
62.467312615613125,57.54864955041624,41.51998815182269,29.59182512950125,80.64702888163457,6.866036785725548,145.23601882956135,coconut
59.0,47.0,53.0,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
80.0,16.0,46.0,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
79.43480218735908,57.82747049971112,45.48715716367441,29.67307818590705,75.02320700374413,6.978594426106806,194.36126460281105,papaya
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
119.83742785149192,45.145271750265685,59.357039025588904,25.941395511054804,87.11091452142429,5.736542695021794,114.96305514131555,rice
